25.37099999999998,0,False
77.519,0,True
75.33999999999997,0,True
75.69599999999997,0,True
76.27700000000004,0,True
62.79200000000003,0,False
76.894,0,True
56.35699999999997,0,False
77.29399999999998,0,True
75.07299999999998,0,True
77.279,0,True
77.16599999999994,0,True
62.149000000000115,0,False
102.21299999999997,0,True
79.76700000000005,0,True
79.27999999999997,0,True
85.10099999999989,0,True
64.31900000000019,0,False
78.72900000000004,0,True
82.61899999999991,0,True
78.10899999999992,0,True
77.73400000000015,0,True
79.77699999999982,0,True
50.26800000000003,0,False
78.14599999999996,0,True
76.346,0,True
77.59700000000021,0,True
78.88499999999976,0,True
53.952000000000226,0,False
79.27399999999989,0,True
77.11900000000014,0,True
77.85899999999992,0,True
75.61900000000014,0,True
59.134000000000015,0,False
77.51699999999983,0,True
62.37599999999975,0,False
77.22800000000007,0,True
57.276000000000295,0,False
78.50599999999986,0,True
58.65599999999995,0,False
76.98199999999997,0,True
61.363000000000284,0,False
77.82699999999977,0,True
56.73500000000013,0,False
76.31399999999985,0,True
75.13400000000001,0,True
79.36299999999983,0,True
82.79200000000037,0,True
79.30199999999968,0,True
79.41200000000026,0,True
